step,t,phase,phaseIndex,yTop,compression,volume,volumeRatio,rhoMean,rhoRatio,Pkin,Pwall,PexcessWallKinetic,PprojectionWorkRaw,PprojectionWorkThermostatted,wallImpulseTopY,wallHitsTop,dVInterval,dVdtMean,projectionEnergyRaw,projectionEnergyThermostatted,kBTCell,stdN,lowKProxy,rmsDivParticleAfter,rmsMassFluxResidual,rmsMassFluxParticleAfter,meanVy,PkinSmooth,PwallSmooth,PexcessWallKineticSmooth,PprojectionWorkRawSmooth,PprojectionWorkThermostattedSmooth
36500,36.5,decompression,3,0.97875,0.02125,1.9575,0.97875,5231.16219667944,1.02171136653895,5507.0786857054,5154.07424950743,-353.004436197974,1588.2150979777,-12.1013612939662,1030.81484990149,464,0.000500000000000167,0.00500000000000167,-0.794107548989117,0.00605068064698511,1.03679539251749,3.73904139163713,0.000521672174161549,0.017928277143419,0.0030959453191408,0.613550059313143,-0.0108139199727404,5507.05502727973,4970.74297766692,-536.312049612807,1552.83517637548,-9.38429971358722
36600,36.6,decompression,3,0.979,0.021,1.958,0.979,5229.82635342186,1.02145045965271,5505.59705761552,4588.578150772,-917.018906843517,1580.06447738427,-14.1702480604573,917.715630154401,430,0.000499999999999945,0.00499999999999945,-0.79003223869205,0.00708512403022787,1.0330437571589,3.60799286646493,0.00021015874403265,0.0161116264084987,0.00755633651078314,0.292271994117919,-0.00268171623532747,5505.64434601643,4977.5883344151,-528.056011601324,1555.68141323867,-9.25049650665209
36700,36.7,decompression,3,0.97925,0.02075,1.9585,0.97925,5228.49119223896,1.02118968598417,5504.22873749015,4346.32608742445,-1157.9026500657,1552.22753166697,-12.3436734959448,869.26521748489,406,0.000499999999999945,0.00499999999999945,-0.7761137658334,0.00617183674797173,1.03852493753326,3.64254056411901,0.000278173606358656,0.0221718513323016,0.00574463407759692,0.378311046911052,0.0115644604506311,5504.23465557017,4941.30883378174,-562.92582178842,1550.40967396387,-9.84106741510528
36800,36.8,decompression,3,0.9795,0.0205,1.959,0.9795,5227.15671260847,1.02092904543134,5502.84965450698,5034.42403121725,-468.425623289725,1503.35675517319,-21.1286022286364,1006.88480624345,459,0.000500000000000167,0.00500000000000167,-0.751678377586846,0.0105643011143217,1.04762689519171,3.73432798230847,0.000211242217990674,0.0324836355208534,0.00319124867077544,0.533882808035356,-0.0034389629888758,5502.82745585948,4889.75271465508,-613.074741204398,1548.40207549979,-9.82202837513537
36900,36.9,decompression,3,0.97975,0.02025,1.9595,0.97975,5225.82291400868,1.02066853789232,5501.35723761833,4698.78276840253,-802.574469215804,1494.1359243153,-0.629524598655243,939.756553680507,406,0.000499999999999945,0.00499999999999945,-0.747067962157568,0.000314762299327587,1.03859886755092,3.40886377705083,0.00044842722950374,0.0177180335034658,0.00415521024048379,0.312440766699498,0.0081532789609698,5501.42149831603,4925.89883901514,-575.522659300888,1546.16532384069,-9.84980889778585
37000,37,decompression,3,0.98,0.02,1.96,0.98,5224.48979591837,1.02040816326531,5500.0409388996,5728.11950999258,228.078571092981,1523.41146292305,-8.15510309450264,1145.62390199852,504,0.000499999999999945,0.00499999999999945,-0.761705731461441,0.00407755154725087,1.03687935175639,3.66022680635676,0.000403280453063266,0.0162027064114862,0.000380547989716569,0.380304389759358,0.0123491160936885,5500.01595827242,4923.59295320136,-576.423005071058,1543.79478996964,-10.3111332622586
37100,37.1,decompression,3,0.98025,0.01975,1.9605,0.98025,5223.15735781688,1.02014792144861,5498.6034694251,4942.86496898383,-555.738500441272,1564.8630120518,0.401657910379649,988.572993796767,455,0.000499999999999945,0.00499999999999945,-0.782431506025812,-0.000200828955189802,1.03611269418392,3.64629935983408,0.000417141452957372,0.0152874118028629,0.00517421891451567,0.231136629100051,-0.0061419423652663,5498.61285178027,4861.70513607935,-636.907715700922,1545.7660502096,-10.2100788334167
37200,37.2,decompression,3,0.9805,0.0195000000000001,1.961,0.9805,5221.82559918409,1.01988781234064,5497.21833531031,4799.99630408369,-697.222031226618,1572.83522384405,-14.0302942428658,959.999260816739,415,0.000499999999999945,0.00499999999999945,-0.786417611921941,0.00701514712143214,1.04580023537451,3.62908451308744,0.000427465644390062,0.0262766701792474,0.0067241278731381,0.537982388427985,0.0044477860729723,5497.21534822224,4915.76499839895,-581.45034982329,1546.5800237316,-10.366596856821
37300,37.3,decompression,3,0.98075,0.01925,1.9615,0.98075,5220.49451950038,1.01962783583992,5495.83390937109,5262.47093023581,-233.362979135282,1555.17279958632,-6.69653081386644,1052.49418604716,449,0.000500000000000167,0.00500000000000167,-0.777586399793422,0.00334826540693434,1.03667438674509,3.73747091565957,0.000307360382102742,0.0183908078931739,0.00192257548158678,0.421030941261212,-0.0083548098027071,5495.81380185658,4943.73479527931,-552.079006577269,1548.35314115436,-10.6291380375208
37400,37.4,decompression,3,0.981,0.019,1.962,0.981,5219.16411824669,1.01936799184506,5494.44873568604,4117.63492100088,-1376.81381468516,1527.31482376417,-17.4488560606717,823.526984200176,366,0.000499999999999945,0.00499999999999945,-0.763657411882,0.00872442803033491,1.05044729283409,3.71172574734225,0.000190643954102627,0.0349385930983024,0.000193691208965645,0.533877612558071,0.0121422601960016,5494.41187018422,4940.90234840005,-553.50952178417,1543.91214302032,-10.701299161119
37500,37.5,decompression,3,0.98125,0.01875,1.9625,0.98125,5217.83439490446,1.01910828025478,5492.95713248031,5682.33639280145,189.37926032114,1566.92698109763,-1.82736387114544,1136.46727856029,530,0.000499999999999945,0.00499999999999945,-0.78346349054873,0.000913681935572619,1.04321371672147,3.47200151505554,0.000342314440618918,0.015219357110238,0.000290882517815473,0.439510471310485,0.0136362747219267,5493.00705402502,4975.50237470664,-517.504679318376,1543.45422143135,-10.2834357372922
37600,37.6,decompression,3,0.9815,0.0185,1.963,0.9815,5216.50534895568,1.01884870096791,5491.5608514176,5165.85276858706,-325.708082830541,1568.85213410993,-11.6705242461258,1033.17055371741,479,0.000500000000000167,0.00500000000000167,-0.784426067055228,0.00583526212306484,1.04257637712443,3.44540875474592,0.000146021549315155,0.019356165598004,0.00060414618093707,0.379881720840502,-0.000546164846239879,5491.60113432013,4923.77678174846,-567.824352571673,1541.44455071205,-9.96988289905377
37700,37.7,decompression,3,0.98175,0.01825,1.9635,0.98175,5215.17697988286,1.01858925388337,5490.19181764153,4916.73300939524,-573.458808246291,1474.73379774559,-15.5467534062179,983.346601879048,444,0.000499999999999945,0.00499999999999945,-0.737366898872714,0.00777337670310807,1.04351518215534,3.54727645587472,0.000353702979879665,0.0279572818148187,0.00939150433004558,0.271674373407405,-0.00454746639559588,5490.20284912486,4956.54152017678,-533.661328948087,1537.72337934311,-9.47727010138424
37800,37.8,decompression,3,0.982,0.018,1.964,0.982,5213.84928716904,1.0183299389002,5488.78784324891,4530.22827233999,-958.559570908922,1506.93546615986,-3.14174626779708,906.045654467999,387,0.000499999999999945,0.00499999999999945,-0.753467733079849,0.00157087313389837,1.0396825747368,3.58950416038439,0.000192107936887481,0.0196937580838025,0.00203966230534384,0.370850978950822,-0.00534675429604992,5488.80444545902,4942.23412255522,-546.570322903793,1540.39444201123,-9.1805034253377
37900,37.9,decompression,3,0.98225,0.01775,1.9645,0.98225,5212.52227029779,1.01807075591754,5487.39789119133,5194.78605614847,-292.611835042856,1514.39229029056,-9.75552508643204,1038.9572112297,475,0.000499999999999945,0.00499999999999945,-0.757196145145195,0.00487776254321548,1.03421248269459,3.53345764036896,0.000247807436713887,0.0298248572592024,0.00687851157950265,0.497530971843591,-0.00163704092648343,5487.40187304425,4935.20064491459,-552.201228129661,1543.06023612828,-8.56387675992328
38000,38,decompression,3,0.9825,0.0175000000000001,1.965,0.9825,5211.19592875318,1.01781170483461,5486.00971969002,4984.29701789111,-501.712701798905,1507.09150037809,-12.8870766401371,996.859403578223,439,0.000499999999999945,0.00499999999999945,-0.753545750188964,0.00644353832006783,1.03799481577563,3.61611959693463,0.000163575303396586,0.0267883572408376,0.00063667102230843,0.471257515080924,-0.00804594009934275,5486.00811643466,4942.53220411257,-543.475912322094,1547.20324662949,-8.94344644345085
38100,38.1,decompression,3,0.98275,0.01725,1.9655,0.98275,5209.87026201984,1.01755278555075,5484.57366415929,4123.57876526942,-1360.99489888987,1565.34981789587,-9.52957253811385,824.715753053885,388,0.000500000000000167,0.00500000000000167,-0.782674908948198,0.00476478626905852,1.03743669157099,3.48157015211103,0.000151382460439598,0.0169184198020659,0.00376878233576109,0.292096427426215,-0.0018021253321742,5484.61171136432,4884.79434230277,-599.817369061546,1550.84841621058,-9.21647477500945
38200,38.2,decompression,3,0.983,0.017,1.966,0.983,5208.54526958291,1.01729399796541,5483.27122691202,5451.46307794287,-31.8081489691458,1592.81507922709,-14.2457657147543,1090.29261558858,494,0.000499999999999945,0.00499999999999945,-0.796407539613457,0.00712288285737639,1.04728110953368,3.75679423650281,0.000295442341705149,0.0148066434895437,0.00419574915953317,0.318111243553265,-0.000631592874503732,5483.21404034411,4882.5548588823,-600.659181461813,1553.34944518335,-9.8612397392291
38300,38.3,decompression,3,0.98325,0.01675,1.9665,0.98325,5207.22095092804,1.01703534197813,5481.78945952182,5117.19725319796,-364.59220632387,1566.92841998447,-9.5719863510581,1023.43945063959,459,0.000499999999999945,0.00499999999999945,-0.783464209992147,0.00478599317552852,1.03406659710288,3.48550254401635,0.000190683149535069,0.0156924468999456,0.00123213976700769,0.351226206734416,0.00390119147818259,5481.81393909698,4882.90002578109,-598.913913315888,1553.81760469826,-9.43602186798439
38400,38.4,decompression,3,0.9835,0.0165,1.967,0.9835,5205.89730554143,1.01677681748856,5480.39098157911,5374.53513860818,-105.855842970926,1538.33823858982,-14.3816247001546,1074.90702772164,466,0.000500000000000167,0.00500000000000167,-0.769169119295166,0.00719081235007968,1.04111938404489,3.4849410454152,0.000140322773615771,0.0191883774885418,0.00313899275838337,0.342164484982485,0.00397918171771519,5480.41861788378,4857.66432576525,-622.754292118526,1552.65761769965,-9.70051060683951
38500,38.5,decompression,3,0.98375,0.01625,1.9675,0.98375,5204.57433290978,1.01651842439644,5478.96078505496,5271.27019503731,-207.690590017649,1548.57781589263,-7.0916756820133,1054.25403900746,468,0.000499999999999945,0.00499999999999945,-0.77428890794623,0.00354583784100626,1.04450352749587,3.33691914109519,0.000355794136432671,0.0293599340518517,0.0029828839039276,0.51447539564313,-0.00156156932927014,5479.02636980306,4903.31285152518,-575.713518277876,1555.50837493484,-9.15457211664745
38600,38.6,decompression,3,0.984,0.016,1.968,0.984,5203.25203252032,1.01626016260163,5477.55437190276,4067.83679738556,-1409.7175745172,1546.01201287233,-5.51675169095905,813.567359477113,377,0.000499999999999945,0.00499999999999945,-0.773006006436079,0.00275837584547922,1.04172847628797,3.352715988714,0.000340864299163373,0.0186180932266886,0.00153284436825988,0.355351385257104,0.0138027920618726,5477.63890099385,4894.54471701564,-583.094183978206,1554.92511316877,-9.48015603982204
38700,38.7,decompression,3,0.98425,0.01575,1.9685,0.98425,5201.93040386081,1.01600203200406,5476.23306851489,5276.63765776667,-199.595410748227,1501.91987863648,-3.82537930939717,1055.32753155333,447,0.000499999999999945,0.00499999999999945,-0.750959939318156,0.00191268965469837,1.03519480351305,3.47875857921273,0.000357119344613809,0.0196139762975427,0.00189912110486164,0.309898251878145,-0.00648364492579432,5476.2538604688,4855.34365876612,-620.91020170268,1552.37441442515,-9.57337320436958
38800,38.8,decompression,3,0.9845,0.0155000000000001,1.969,0.9845,5200.6094464195,1.01574403250381,5474.86226050733,4045.87073737182,-1428.99152313551,1608.31984769757,-6.11157329896739,809.174147474364,327,0.000499999999999945,0.00499999999999945,-0.804159923848695,0.00305578664948336,1.03859062330755,3.52402989385154,0.000377345202890833,0.0210247171155894,0.00117230318494731,0.358559797294507,0.00699303720996184,5474.86490776216,4840.92685774246,-633.938050019707,1554.23558217449,-9.30339337407221
38900,38.9,decompression,3,0.98475,0.01525,1.9695,0.98475,5199.2891596852,1.01548616400102,5473.39563379682,4886.72100076387,-586.674633032947,1559.33843163131,-8.17944225493365,977.344200152775,409,0.000500000000000167,0.00500000000000167,-0.779669215815916,0.00408972112746819,1.04252601697141,3.32987426524024,0.000390142623140693,0.0281247648680546,0.00270439652994012,0.492085246459313,-0.0116650039228958,5473.47823530766,4868.69591314369,-604.78232216397,1553.93038978973,-9.23825888657839
39000,39,decompression,3,0.985,0.015,1.97,0.985,5197.96954314721,1.01522842639594,5472.088348817,4852.74551156009,-619.342837256914,1581.1391448406,-8.60048795273422,970.549102312019,432,0.000499999999999945,0.00499999999999945,-0.790569572420215,0.00430024397636664,1.03917344417483,3.59984778978071,0.000365770018416275,0.0345530448610561,0.000161581716106261,0.611238974746098,-0.0055944907090038,5472.09094709335,4865.62351956955,-606.467427523806,1555.52869226971,-9.18040692238813
39100,39.1,decompression,3,0.98525,0.01475,1.9705,0.98525,5196.65059629536,1.01497081958894,5470.71643242248,4515.62441198699,-955.092020435495,1599.96002412597,-13.8886980572332,903.124882397398,406,0.000499999999999945,0.00499999999999945,-0.799980012062896,0.00694434902861585,1.04408981302108,3.62530786869986,0.000300301286795258,0.0192901105655242,0.00565769547568969,0.405961802214715,0.00496025184074737,5470.70252866573,4852.22090873821,-618.48161992752,1556.46401001381,-8.90312247206671
39200,39.2,decompression,3,0.9855,0.0145,1.971,0.9855,5195.33231861999,1.01471334348047,5469.25237800072,4895.83581715382,-573.416560846891,1617.38462048011,-13.138406338233,979.167163430766,427,0.000500000000000167,0.00500000000000167,-0.808692310240325,0.00656920316911869,1.04355252092838,3.44938237189701,0.000261480302287202,0.0261812181301776,0.00572519334526554,0.414682011044879,-0.00414343932898864,5469.31597475252,4873.13910343123,-596.17687132129,1554.96060240474,-8.57236260560226
39300,39.3,decompression,3,0.98575,0.01425,1.9715,0.98575,5194.01470961197,1.01445599797109,5467.81620912054,4807.24480895836,-660.571400162186,1582.6665736571,-5.10071894672682,961.448961791672,417,0.000499999999999945,0.00499999999999945,-0.791333286828463,0.00255035947336313,1.04146342354388,3.29145248958476,0.000396304950584821,0.0121104501201979,0.00813709067723797,0.171087404248481,-0.00319941499331134,5467.92768378365,4888.15142597361,-579.776257810042,1549.55282399083,-8.59621851893509
39400,39.4,decompression,3,0.986,0.014,1.972,0.986,5192.69776876268,1.01419878296146,5466.53216389385,4732.52122990316,-734.010933990689,1530.81307261547,-12.250794329824,946.504245980633,407,0.000499999999999945,0.00499999999999945,-0.76540653630765,0.00612539716491134,1.04237165180224,3.57584853696231,0.000468964525290359,0.0242946467733061,0.00661710765774931,0.335807843371304,0.0054736848552968,5466.54221076886,4921.06073012679,-545.481480642065,1547.48391748011,-8.50743146813062
39500,39.5,decompression,3,0.98625,0.01375,1.9725,0.98625,5191.38149556401,1.01394169835234,5465.21152599095,5076.25396195945,-388.957564031507,1587.18072570324,-5.98414776663846,1015.25079239189,452,0.000499999999999945,0.00499999999999945,-0.793590362851531,0.0029920738833189,1.04453071366679,3.73327974987173,0.000338768256254692,0.0252010840718962,0.00401453387631194,0.296468501491365,-0.00700011656477847,5465.15861807468,4913.39139069414,-551.767227380548,1545.92249262235,-8.23180014922068
39600,39.6,decompression,3,0.9865,0.0135000000000001,1.973,0.9865,5190.06588950836,1.0136847440446,5463.82028748698,5498.20556810119,34.3852806142058,1554.67848401016,-8.6646262578119,1099.64111362024,494,0.000499999999999945,0.00499999999999945,-0.777339242004995,0.00433231312890547,1.04384733484358,3.70116605098803,0.000458561043215653,0.0175241951155909,0.00632829793521983,0.476382539667914,0.00835950254205383,5463.77655589975,4880.37370553835,-583.402850361402,1544.41458113393,-7.99560816579596
39700,39.7,decompression,3,0.98675,0.01325,1.9735,0.98675,5188.75095008867,1.01342791993919,5462.47500039151,4342.630545347,-1119.8444550445,1515.28746049377,-13.628084701624,868.526109069402,411,0.000500000000000167,0.00500000000000167,-0.757643730247137,0.00681404235081429,1.04605296524004,3.55444100817924,0.000442042220407208,0.0308914825516488,0.00387995342549588,0.623112334485704,0.00499022773921742,5462.39629102051,4896.60611432084,-565.790176699671,1545.01597104308,-8.33855934034107
39800,39.8,decompression,3,0.987,0.013,1.974,0.987,5187.43667679838,1.01317122593718,5461.02381080219,4613.98018789835,-847.043622903837,1513.81832048185,-9.87717696997301,922.796037579672,407,0.000499999999999945,0.00499999999999945,-0.756909160240844,0.00493858848498596,1.04305694329423,3.63285723135456,0.000503399277553366,0.0163870809716768,0.00299525755148359,0.413619825804697,0.00349084014609495,5461.01338062719,4900.57817239921,-560.435208227981,1549.19780503463,-8.8134343651724
39900,39.9,decompression,3,0.98725,0.01275,1.9745,0.98725,5186.12306913143,1.01291466193973,5459.6677217043,5113.37843576585,-346.289285938454,1500.52642607984,-1.7739220304269,1022.67568715317,480,0.000499999999999945,0.00499999999999945,-0.750263213039837,0.00088696101521335,1.03808555260975,3.72855905704585,0.00048498752068387,0.032388434865312,0.0010727928687316,0.374783328809778,-0.00878188798555512,5459.6321586441,4924.88683776614,-534.745320877968,1542.88232152675,-9.01267354637542
40000,40,decompression,3,0.9875,0.0125,1.975,0.9875,5184.81012658228,1.0126582278481,5458.26483869085,5130.26579109143,-327.999047599421,1547.95664237012,-8.54063383843665,1026.05315821829,425,0.000500000000000167,0.00500000000000167,-0.77397832118532,0.00427031691921975,1.04691318632144,3.69957949691742,0.00030613957360594,0.0283725437085148,0.00311852620063865,0.468393365869307,0.00362906648915216,5458.25451374088,4917.76392563209,-540.490588108789,1542.10004452886,-8.82922307045094
40100,40.1,decompression,3,0.98775,0.01225,1.9755,0.98775,5183.49784864591,1.01240192356365,5456.85293270988,4702.842190433,-754.010742276886,1526.73317300419,-7.06410318338724,940.5684380866,375,0.000499999999999945,0.00499999999999945,-0.76336658650201,0.00353205159169323,1.0477228025353,3.56159114818775,0.000241174350086493,0.0278790374317512,0.00485278826323214,0.509540187643818,0.00140637624292899,5456.87166783281,4900.93159314264,-555.940074690172,1538.92602992306,-8.54617477550596
40200,40.2,decompression,3,0.988,0.012,1.976,0.988,5182.18623481781,1.01214574898785,5455.45603198187,4562.86085382283,-892.595178159043,1533.77825810535,-2.58361534236046,912.572170764567,403,0.000499999999999945,0.00499999999999945,-0.766889129052589,0.00129180767118009,1.04434387358179,3.57146771015736,0.000404611774923783,0.028312125018535,0.00039971788510065,0.343480151893298,0.00666347003432508,5455.4885104331,4927.19199061014,-528.296519822968,1532.58970480288,-8.10103500639582
40300,40.3,decompression,3,0.98825,0.01175,1.9765,0.98825,5180.87528459398,1.01188970402226,5454.11711656592,5766.72185133298,312.604734767056,1479.25173253498,-14.7467398947437,1153.3443702666,516,0.000499999999999945,0.00499999999999945,-0.739625866267411,0.00737336994737103,1.04785165009673,3.60907748782311,0.000290698122140834,0.0226673121530676,0.00488266492633231,0.361830723789153,0.010373654999076,5454.10937651116,4918.94229120299,-535.167085308174,1531.37950734329,-7.63024817331835
40400,40.4,decompression,3,0.9885,0.0115000000000001,1.977,0.9885,5179.56499747092,1.01163378856854,5452.69452621108,5808.29264041474,355.598114203667,1523.48138325946,-7.70745828416426,1161.65852808295,534,0.000499999999999945,0.00499999999999945,-0.761740691629649,0.00385372914208171,1.05123975900963,3.55278893232509,0.00020381311838311,0.0219486506148639,0.00249509207618586,0.466259072914691,-0.0011611400315393,5452.73191449375,4894.33610939801,-558.395805095735,1527.24949412383,-7.92075769159791
40500,40.5,decompression,3,0.98875,0.01125,1.9775,0.98875,5178.25537294564,1.01137800252845,5451.33553500144,5213.47901052236,-237.856524479075,1505.54831657676,-8.59336700304582,1042.69580210447,496,0.000500000000000167,0.00500000000000167,-0.752774158288632,0.00429668350152435,1.04959936477191,3.60799286646493,0.000218590259897625,0.0280506061070911,0.001697111362972,0.609994714286434,0.0050662162499291,5451.35081132904,4921.75145645226,-529.59935487678,1525.147617119,-8.33762138753817
40600,40.6,decompression,3,0.989,0.011,1.978,0.989,5176.94641051567,1.01112234580384,5449.93747938147,4577.89880676587,-872.038672615593,1516.91167463576,-2.13164403009426,915.579761353175,428,0.000499999999999945,0.00499999999999945,-0.758455837317797,0.00106582201504701,1.04884963122493,3.66503551454775,0.000166680178543728,0.022353203535457,0.00234032694778645,0.428126112577135,-0.00566417035706552,5449.96972616751,4920.83281548472,-529.136910682796,1522.73914564727,-8.56659462019269
40700,40.7,decompression,3,0.98925,0.01075,1.9785,0.98925,5175.63810967905,1.01086681829669,5448.56880943856,4408.71738181772,-1039.85142762084,1558.64120096454,-12.7187263564062,881.743476363545,382,0.000499999999999945,0.00499999999999945,-0.779320600482183,0.0063593631782024,1.04952872706688,3.58568582800318,0.000167087787443024,0.0235828093992583,0.00201521024963835,0.510751315737202,0.00694722444359263,5448.59181003212,4915.79558460453,-532.796225427585,1520.83078610765,-8.1808607113086
40800,40.8,decompression,3,0.9895,0.0105,1.979,0.9895,5174.33046993431,1.01061141990904,5447.19195025523,5360.05087741248,-87.1410728427536,1589.738392459,-13.7977548308553,1072.0101754825,507,0.000500000000000167,0.00500000000000167,-0.794869196229765,0.00689887741542994,1.0434785639841,3.60582264499551,0.000213823653493066,0.0310755273148097,0.00074698985022596,0.569828703790836,-0.00941197816620652,5447.20966414882,4916.91951276714,-530.290151381681,1523.74539252422,-8.35590220116105
40900,40.9,decompression,3,0.98975,0.01025,1.9795,0.98975,5173.0234907805,1.01035615054307,5445.85659886256,4556.35271007733,-889.503888785228,1475.69469403218,-10.2955961042308,911.270542015468,419,0.000499999999999945,0.00499999999999945,-0.737847347016007,0.00514779805211485,1.04642813443117,3.69163649878193,0.000194006361891744,0.0310941015537869,0.00134441108347751,0.483034494301778,0.0083547543544122,5445.83001777625,4908.11807998641,-537.711937789841,1525.60699753165,-8.26885904701629
41000,41,decompression,3,0.99,0.01,1.98,0.99,5171.71717171717,1.01010101010101,5444.46509082901,4737.13984594881,-707.325244880195,1542.91061467552,-4.32698226051945,947.427969189763,402,0.000499999999999945,0.00499999999999945,-0.771455307337675,0.00216349113025949,1.04131659599609,3.65434090314508,0.00023271985745233,0.0259325967106939,0.00612775032721756,0.60264254831543,0.00217006324146447,5444.45268721689,4880.71940617455,-563.733281042343,1526.36225961272,-8.51430130599375
41100,41.1,decompression,3,0.99025,0.00975000000000004,1.9805,0.99025,5170.41151224438,1.00984599848523,5443.04858474766,4499.26652928172,-943.782055465946,1514.48483811899,-2.65647375888974,899.853305856344,384,0.000499999999999945,0.00499999999999945,-0.75724241905941,0.00132823687944472,1.04540422948478,3.5367790802128,0.000300788536733989,0.0235346067642927,0.000849813667973522,0.318818128789439,0.014609326431314,5443.07655351982,4876.15606300529,-566.920490514528,1523.2912224865,-8.79086792894639
41200,41.2,decompression,3,0.9905,0.00950000000000006,1.981,0.9905,5169.1065118627,1.00959111559818,5441.67012702861,5067.0927588044,-374.57736822421,1466.89719660216,-4.54076290592026,1013.41855176088,460,0.000499999999999945,0.00499999999999945,-0.733448598301002,0.00227038145295988,1.04671942458947,3.4911125630081,0.000167749941375624,0.018082005233664,0.00304251248360905,0.3081173356331,0.00731490121645527,5441.70159912165,4875.16018903291,-566.541410088742,1523.24786092813,-9.19937317496172
41300,41.3,decompression,3,0.99075,0.00924999999999998,1.9815,0.99075,5167.80217007318,1.00933636134242,5440.29056563998,4722.59212960376,-717.698436036222,1591.97047382869,-3.25188284360614,944.518425920752,420,0.000500000000000167,0.00500000000000167,-0.795985236914609,0.00162594142180361,1.03593880209674,3.50900435251771,0.000196983905487653,0.028328864935546,0.00689991333334815,0.576611169296861,-0.00300002764736005,5440.3288317104,4859.57315488275,-580.755676827647,1525.49534331155,-9.43027095568656
41400,41.4,decompression,3,0.991,0.00900000000000001,1.982,0.991,5166.4984863774,1.00908173562059,5438.8895067548,4290.51499105382,-1148.37451570098,1495.9362960485,-11.2014188305975,858.102998210764,393,0.000499999999999945,0.00499999999999945,-0.747968148024167,0.00560070941529811,1.03871554975831,3.38640079905199,0.000208049546667884,0.025232087288148,0.00564353113806142,0.365505263066665,0.0138700894131759,5438.95745515722,4819.81885697854,-619.138598178683,1529.768937866,-9.41042587448632
41500,41.5,decompression,3,0.99125,0.00875000000000004,1.9825,0.99125,5165.19546027743,1.00882723833544,5437.52899743503,5308.24351804242,-129.285479392614,1486.6736555139,-21.0049319445696,1061.64870360848,475,0.000499999999999945,0.00499999999999945,-0.743336827756869,0.0105024659722837,1.04609555236047,3.46297158685287,0.000281035683871094,0.0233967600674127,0.00475438514209628,0.351088459528994,-0.011569379949835,5437.58612389539,4755.13131137021,-682.454812525181,1533.53732216358,-9.65835972817439
41600,41.6,decompression,3,0.9915,0.00849999999999995,1.983,0.9915,5163.89309127584,1.00857286938981,5436.20873759886,5056.96250164101,-379.246235957854,1536.60282479704,-10.7925856523833,1011.3925003282,441,0.000500000000000167,0.00500000000000167,-0.768301412398776,0.00539629282619347,1.04623182559732,3.65755257000475,0.000272986410337324,0.0237128149991914,0.00578678534720938,0.458045219621447,0.00224161213073148,5436.21507485088,4774.15355272667,-662.061522124204,1533.78309597489,-9.35785481213534
41700,41.7,decompression,3,0.99175,0.00824999999999998,1.9835,0.99175,5162.59137887572,1.00831862868666,5434.88404864366,5392.4237196173,-42.4603290263649,1514.60293367799,-0.56421417124592,1078.48474392346,441,0.000499999999999945,0.00499999999999945,-0.757301466838912,0.000282107085622929,1.0348967204148,3.69534535590558,0.000133638150906729,0.0206675777810012,0.00533380691933116,0.430197874696029,-0.00604550574291329,5434.84715198583,4804.30503090346,-630.542121082376,1533.83159183981,-10.1471450518431
41800,41.8,decompression,3,0.992,0.00800000000000001,1.984,0.992,5161.29032258064,1.00806451612903,5433.44993684233,4366.23303676182,-1067.21690008051,1576.49419524181,-17.3039559885254,873.246607352365,378,0.000499999999999945,0.00499999999999945,-0.788247097620816,0.00865197799426176,1.03769768123792,3.49895147839191,0.000266207564469934,0.0227388209326206,0.00294953177313219,0.432371766109961,0.0017416113121504,5433.48007490298,4832.5690771648,-600.910997738186,1532.07895815457,-9.51151992907991
41900,41.9,decompression,3,0.99225,0.00775000000000003,1.9845,0.99225,5159.98992189468,1.00781053162006,5432.05123697809,4429.15009950289,-1002.9011374752,1552.91202563782,-8.04927073293315,885.830019900578,427,0.000499999999999945,0.00499999999999945,-0.776456012818825,0.00402463536646613,1.03841723071014,3.45448459201622,0.000207143706422276,0.0310039851498865,0.00556525238843328,0.616927331406064,0.00195720358239944,5432.11051466298,4800.53350230543,-631.577012357557,1528.67941004192,-9.44324147833129
42000,42,decompression,3,0.9925,0.00750000000000006,1.985,0.9925,5158.69017632242,1.00755667506297,5430.7437799579,4538.0062857169,-892.737494240993,1516.38692978246,-6.92820946895344,907.601257143381,395,0.000499999999999945,0.00499999999999945,-0.758193464891145,0.00346410473447634,1.03461908631522,3.66076141919922,0.000190097728718623,0.0165021476609329,0.00167546961964143,0.327589043890108,0.00115447979815562,5430.73922720879,4791.34662494974,-639.39260225906,1531.26214866003,-9.20224395971836
42100,42.1,decompression,3,0.99275,0.00724999999999998,1.9855,0.99275,5157.39108536892,1.00730294636112,5429.3660310522,5034.43558453688,-394.930446515317,1483.46486271947,-14.3485329204421,1006.88711690738,413,0.000500000000000167,0.00500000000000167,-0.74173243135998,0.00717426646022346,1.03908580748365,3.62584763016622,0.00035411659470888,0.0171214660611215,0.00180943912213482,0.435487303856875,0.00611484454086652,5429.37179382976,4797.6936174301,-631.678176399656,1530.28308552101,-9.56957269132308
42200,42.2,decompression,3,0.993,0.00700000000000001,1.986,0.993,5156.09264853978,1.00704934541793,5427.9788903484,4681.92883701302,-746.050053335375,1525.82258027829,-15.6427133497092,936.385767402605,370,0.000499999999999945,0.00499999999999945,-0.762911290139062,0.00782135667485373,1.0411039559395,3.57037166357327,0.000204879753737946,0.0282524936043816,0.000357290711255672,0.500870080039374,-0.00936767180988678,5428.00619202221,4805.87097728004,-622.135214742164,1533.05217258351,-9.50709626024645
